aggregateType,sourceFile,sourceRow,pageUrl,path,clicks,impressions,ctrPercent,position,priority,classifications,cluster,service,city,relatedPrimaryRouteForReview,evidenceBoundary,recommendedAction
PAGE,Seiten.csv,336,https://www.floxant.de/reinigung-eschenbach-in-der-oberpfalz,/reinigung-eschenbach-in-der-oberpfalz,0,2,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,337,https://www.floxant.de/umzug-sulzbach-rosenberg,/umzug-sulzbach-rosenberg,0,2,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,338,https://www.floxant.de/umzug-zwiesel,/umzug-zwiesel,0,2,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,339,https://www.floxant.de/wohnungsaufloesung-tirschenreuth,/wohnungsaufloesung-tirschenreuth,0,2,0,7,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,340,https://www.floxant.de/bueroumzug-muenchen,/bueroumzug-muenchen,0,2,0,7.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,341,https://www.floxant.de/reinigung-pfatter,/reinigung-pfatter,0,2,0,7.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,342,https://www.floxant.de/reinigung-suenching,/reinigung-suenching,0,2,0,7.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,343,https://www.floxant.de/umzug-pocking,/umzug-pocking,0,2,0,7.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,344,https://www.floxant.de/umzug-wolfsegg,/umzug-wolfsegg,0,2,0,7.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,345,https://www.floxant.de/wohnungsaufloesung-neunburg-vorm-wald,/wohnungsaufloesung-neunburg-vorm-wald,0,2,0,7.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,346,https://www.floxant.de/entruempelung-brennberg,/entruempelung-brennberg,0,2,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,347,https://www.floxant.de/entruempelung-grafenwoehr,/entruempelung-grafenwoehr,0,2,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,348,https://www.floxant.de/entruempelung-windischeschenbach,/entruempelung-windischeschenbach,0,2,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,349,https://www.floxant.de/reinigung-zeitlarn,/reinigung-zeitlarn,0,2,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,350,https://www.floxant.de/wohnungsaufloesung-unterhaching,/wohnungsaufloesung-unterhaching,0,2,0,8,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,351,https://www.floxant.de/entruempelung-bad-koetzting,/entruempelung-bad-koetzting,0,2,0,8.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,352,https://www.floxant.de/klaviertransport-straubing,/klaviertransport-straubing,0,2,0,8.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,353,https://www.floxant.de/umzug-tirschenreuth,/umzug-tirschenreuth,0,2,0,8.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,354,https://www.floxant.de/umzug-eschenbach-in-der-oberpfalz,/umzug-eschenbach-in-der-oberpfalz,0,2,0,9.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,355,https://www.floxant.de/wohnungsaufloesung-sulzbach-rosenberg,/wohnungsaufloesung-sulzbach-rosenberg,0,2,0,9.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,356,https://www.floxant.de/blog/entsorgungsangebot-pruefen-regensburg-regensburg,/blog/entsorgungsangebot-pruefen-regensburg-regensburg,0,2,0,10,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,357,https://www.floxant.de/blog/umzug-reinigung-entruempelung-wer-hilft-regensburg-bayern,/blog/umzug-reinigung-entruempelung-wer-hilft-regensburg-bayern,0,2,0,10,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,358,https://www.floxant.de/en/search,/en/search,0,2,0,10,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,359,https://www.floxant.de/umzug-freyung,/umzug-freyung,0,2,0,10,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,360,https://www.floxant.de/umzug-woerth-an-der-donau,/umzug-woerth-an-der-donau,0,2,0,10,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,361,https://www.floxant.de/umzug-bad-abbach,/umzug-bad-abbach,0,2,0,10.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,362,https://www.floxant.de/blog/reinigungsangebot-duesseldorf-pruefen,/blog/reinigungsangebot-duesseldorf-pruefen,0,2,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,363,https://www.floxant.de/entruempelung-sinzing,/entruempelung-sinzing,0,2,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,364,https://www.floxant.de/moenchengladbach/reinigung,/moenchengladbach/reinigung,0,2,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,365,https://www.floxant.de/schluesselruhe-service,/schluesselruhe-service,0,2,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,366,https://www.floxant.de/seniorenumzug-tirschenreuth,/seniorenumzug-tirschenreuth,0,2,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,367,https://www.floxant.de/straubing/umzug,/straubing/umzug,0,2,0,11,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,368,https://www.floxant.de/umzug-nabburg,/umzug-nabburg,0,2,0,11.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,369,https://www.floxant.de/entruempelung-eschenbach-in-der-oberpfalz,/entruempelung-eschenbach-in-der-oberpfalz,0,2,0,12,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,370,https://www.floxant.de/reinigung-saal-an-der-donau,/reinigung-saal-an-der-donau,0,2,0,12,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,371,https://www.floxant.de/studentenumzug-forchheim,/studentenumzug-forchheim,0,2,0,12,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,372,https://www.floxant.de/umzug-kempten,/umzug-kempten,0,2,0,12,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,373,https://www.floxant.de/wohnungsaufloesung-altdorf-bei-nuernberg,/wohnungsaufloesung-altdorf-bei-nuernberg,0,2,0,12,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,374,https://www.floxant.de/reinigung-freystadt,/reinigung-freystadt,0,2,0,12.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,375,https://www.floxant.de/blog/buero-reinigen-regensburg-bueroreinigung-angebot,/blog/buero-reinigen-regensburg-bueroreinigung-angebot,0,2,0,13,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,376,https://www.floxant.de/studentenumzug-pfaffenhofen,/studentenumzug-pfaffenhofen,0,2,0,13,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,377,https://www.floxant.de/entruempelung-burglengenfeld,/entruempelung-burglengenfeld,0,2,0,13.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,378,https://www.floxant.de/bueroumzug-augsburg,/bueroumzug-augsburg,0,2,0,14,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,379,https://www.floxant.de/erkrath/reinigung,/erkrath/reinigung,0,2,0,14,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,380,https://www.floxant.de/bueroumzug-postbauer-heng,/bueroumzug-postbauer-heng,0,2,0,14.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,381,https://www.floxant.de/reinigung-bamberg,/reinigung-bamberg,0,2,0,15,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,382,https://www.floxant.de/regensburg/angebot-vergleichen,/regensburg/angebot-vergleichen,0,2,0,15.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,383,https://www.floxant.de/blog/regensburg-buero-praxis-hausverwaltung-reinigung-anfrage,/blog/regensburg-buero-praxis-hausverwaltung-reinigung-anfrage,0,2,0,16.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,384,https://www.floxant.de/blog/reinigungsfirma-duesseldorf-preise-kosten-angebot-pruefen,/blog/reinigungsfirma-duesseldorf-preise-kosten-angebot-pruefen,0,2,0,17,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,385,https://www.floxant.de/bueroumzug-landshut,/bueroumzug-landshut,0,2,0,18,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,386,https://www.floxant.de/blog/bueroreinigung-angebot-pruefen-turnus-flaeche,/blog/bueroreinigung-angebot-pruefen-turnus-flaeche,0,2,0,18.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,387,https://www.floxant.de/wohnungsaufloesung-neufahrn-in-niederbayern,/wohnungsaufloesung-neufahrn-in-niederbayern,0,2,0,19,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,388,https://www.floxant.de/duesseldorf/firmenreinigung,/duesseldorf/firmenreinigung,0,2,0,19.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,389,https://www.floxant.de/ratgeber/umzug-kosten-regensburg,/ratgeber/umzug-kosten-regensburg,0,2,0,20.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,390,https://www.floxant.de/entruempelung-neustadt-an-der-waldnaab,/entruempelung-neustadt-an-der-waldnaab,0,2,0,25,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,391,https://www.floxant.de/reinigung-guenzburg,/reinigung-guenzburg,0,2,0,29,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,392,https://www.floxant.de/seniorenumzug-ingolstadt,/seniorenumzug-ingolstadt,0,2,0,39.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,393,https://www.floxant.de/lageraufloesung,/lageraufloesung,0,2,0,47.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,394,https://www.floxant.de/angebot-vergleichen-regensburg,/angebot-vergleichen-regensburg,0,2,0,48.5,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,395,https://www.floxant.de/bueroumzug-neustadt-an-der-donau,/bueroumzug-neustadt-an-der-donau,0,2,0,54,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,396,https://www.floxant.de/blog/umzugskosten-senken-7-tipps,/blog/umzugskosten-senken-7-tipps,0,2,0,56,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,397,https://www.floxant.de/blog/fensterreinigung-regensburg-angebot-aufwand,/blog/fensterreinigung-regensburg-angebot-aufwand,0,2,0,61,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,398,https://www.floxant.de/makler-vermieter-link,/makler-vermieter-link,0,2,0,92,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,399,https://www.floxant.de/blog/umzug-reinigung-entruempelung-wer-hilft-regensburg,/blog/umzug-reinigung-entruempelung-wer-hilft-regensburg,0,1,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,400,https://www.floxant.de/damen-team,/damen-team,0,1,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,401,https://www.floxant.de/it/signature/buerokratie-schutz,/it/signature/buerokratie-schutz,0,1,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,402,https://www.floxant.de/klaviertransport-simbach-am-inn,/klaviertransport-simbach-am-inn,0,1,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,403,https://www.floxant.de/klaviertransport-tirschenreuth,/klaviertransport-tirschenreuth,0,1,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,404,https://www.floxant.de/reinigung-mintraching,/reinigung-mintraching,0,1,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,405,https://www.floxant.de/reinigung-schwandorf,/reinigung-schwandorf,0,1,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,406,https://www.floxant.de/seniorenumzug-beilngries,/seniorenumzug-beilngries,0,1,0,1,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,407,https://www.floxant.de/blog/familienbesuch-ohne-putzpanik,/blog/familienbesuch-ohne-putzpanik,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,408,https://www.floxant.de/blog/gewerbereinigung-angebot-vergleichen,/blog/gewerbereinigung-angebot-vergleichen,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,409,https://www.floxant.de/blog/reinigung-und-schluesseltermin-planen,/blog/reinigung-und-schluesseltermin-planen,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,410,https://www.floxant.de/blog/welche-raeume-zaehlen-wenn-zeit-knapp,/blog/welche-raeume-zaehlen-wenn-zeit-knapp,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,411,https://www.floxant.de/entruempelung-velburg,/entruempelung-velburg,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,412,https://www.floxant.de/entruempelung-viechtach,/entruempelung-viechtach,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,413,https://www.floxant.de/es/blog/umzug-checkliste,/es/blog/umzug-checkliste,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,414,https://www.floxant.de/klaviertransport-eggenfelden,/klaviertransport-eggenfelden,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,415,https://www.floxant.de/klaviertransport-mammendorf,/klaviertransport-mammendorf,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,416,https://www.floxant.de/klaviertransport-sinzing,/klaviertransport-sinzing,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,417,https://www.floxant.de/klaviertransport-sulzbach-rosenberg,/klaviertransport-sulzbach-rosenberg,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
PAGE,Seiten.csv,418,https://www.floxant.de/umzug-pentling,/umzug-pentling,0,1,0,2,P3,NEW_OR_LOW_DATA,unclassified,,,,Nur Seitenaggregat; keine Query-Zuordnung und keine Redirect-Ableitung.,Mehr Daten sammeln; keine Routing- oder Redirect-Entscheidung treffen.
