"file","line","issue","severity","detail"
"components/EstateClearanceForm.tsx","511","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-stone-200 bg-stone-50 px-5 text-sm font-black text-stone-800 transition hover:bg-stone-100"""
"components/EstateClearanceForm.tsx","516","FOCUS_STYLE_REVIEW","warning"," <a href={`mailto:${EMAIL}`} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-stone-200 bg-white px-5 text-sm font-black text-stone-800 transition hover:bg-stone-50"">"
"components/EstateClearanceForm.tsx","516","REDUCED_MOTION_REVIEW","warning"," <a href={`mailto:${EMAIL}`} className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-xl border border-stone-200 bg-white px-5 text-sm font-black text-stone-800 transition hover:bg-stone-50"">"
"components/FloxantNextStepPanel.tsx","234","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-2xl bg-white px-5 py-3 text-sm font-black text-slate-950 transition hover:bg-cyan-50 focus:outline-none focus:ring-2 focus:ring-cyan-200"""
"components/FloxantNextStepPanel.tsx","241","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center rounded-2xl border border-white/15 bg-white/8 px-5 py-3 text-sm font-black text-white transition hover:bg-white/14 focus:outline-none focus:ring-2 focus:ring-c"
"components/FloxantNextStepPanel.tsx","256","REDUCED_MOTION_REVIEW","warning"," className=""group flex h-full min-h-[18rem] flex-col justify-between overflow-hidden rounded-[1.45rem] border border-slate-200 bg-slate-50 p-5 shadow-sm transition hover:-translate-y-0.5 hover:border-blue-200 hover:bg-wh"
"components/FloxantNextStepPanel.tsx","260","REDUCED_MOTION_REVIEW","warning"," <span className=""grid h-12 w-12 place-items-center rounded-2xl border border-blue-100 bg-white text-blue-700 shadow-sm transition group-hover:bg-blue-600 group-hover:text-white"">"
"components/FloxantNextStepPanel.tsx","263","REDUCED_MOTION_REVIEW","warning"," <ArrowRight className=""h-4 w-4 text-slate-300 transition group-hover:translate-x-1 group-hover:text-blue-700"" />"
"components/FloxantNextStepPanel.tsx","270","REDUCED_MOTION_REVIEW","warning"," <span className=""mt-5 inline-flex min-h-10 w-fit items-center rounded-xl border border-blue-200 bg-white px-3 text-xs font-black text-blue-700 transition group-hover:border-blue-700 group-hover:bg-blue-700 group-hover:t"
"components/FloxantObjectBrief.tsx","173","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-emerald-400 px-5 text-sm font-black text-slate-950 transition hover:bg-emerald-300"""
"components/FloxantObjectBrief.tsx","183","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-white px-5 text-sm font-black text-slate-950 transition hover:bg-cyan-50"""
"components/FloxantObjectBrief.tsx","193","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-white/20 bg-white/10 px-5 text-sm font-black text-white transition hover:bg-white/15"""
"components/FloxantObjectBriefBuilder.tsx","322","REDUCED_MOTION_REVIEW","warning"," className={`rounded-lg border p-4 text-left transition ${"
"components/FloxantObjectBriefBuilder.tsx","355","REDUCED_MOTION_REVIEW","warning"," className={`rounded-lg border p-4 text-left text-sm font-black leading-6 transition ${"
"components/FloxantObjectBriefBuilder.tsx","380","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 w-full rounded-lg border border-slate-200 bg-white px-4 text-sm font-bold text-slate-900 outline-none transition focus:border-blue-500 focus:ring-4 focus:ring-blue-100"""
"components/FloxantObjectBriefBuilder.tsx","397","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 w-full rounded-lg border border-slate-200 bg-white px-4 text-sm font-bold text-slate-900 outline-none transition placeholder:text-slate-400 focus:border-blue-500 focus:ring-4 focus:ring-blue-100"""
"components/FloxantObjectBriefBuilder.tsx","409","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 w-full rounded-lg border border-slate-200 bg-white px-4 text-sm font-bold text-slate-900 outline-none transition focus:border-blue-500 focus:ring-4 focus:ring-blue-100"""
"components/FloxantObjectBriefBuilder.tsx","425","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 w-full rounded-lg border border-slate-200 bg-white px-4 text-sm font-bold text-slate-900 outline-none transition focus:border-blue-500 focus:ring-4 focus:ring-blue-100"""
"components/FloxantObjectBriefBuilder.tsx","444","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 w-full rounded-lg border border-slate-200 bg-white px-4 text-sm font-bold text-slate-900 outline-none transition placeholder:text-slate-400 focus:border-blue-500 focus:ring-4 focus:ring-blue-100"""
"components/FloxantObjectBriefBuilder.tsx","457","REDUCED_MOTION_REVIEW","warning"," className=""min-h-12 w-full rounded-lg border border-slate-200 bg-white px-4 text-sm font-bold text-slate-900 outline-none transition placeholder:text-slate-400 focus:border-blue-500 focus:ring-4 focus:ring-blue-100"""
"components/FloxantObjectBriefBuilder.tsx","565","REDUCED_MOTION_REVIEW","warning"," className=""h-full rounded-full bg-emerald-400 transition-all"""
"components/FloxantObjectBriefBuilder.tsx","603","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-emerald-400 px-5 text-sm font-black text-slate-950 transition hover:bg-emerald-300"""
"components/FloxantObjectBriefBuilder.tsx","615","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-white px-5 text-sm font-black text-slate-950 transition hover:bg-cyan-50"""
"components/FloxantObjectBriefBuilder.tsx","625","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-cyan-200/30 bg-cyan-300/10 px-5 text-sm font-black text-cyan-50 transition hover:bg-cyan-300/15"""
"components/FloxantObjectBriefBuilder.tsx","635","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-white/20 bg-white/10 px-5 text-sm font-black text-white transition hover:bg-white/15"""
"components/FloxNavigation.tsx","180","REDUCED_MOTION_REVIEW","warning"," ""inline-flex h-11 items-center gap-1.5 rounded-lg px-3 text-sm font-black transition focus:outline-none focus-visible:ring-2 focus-visible:ring-blue-600 xl:px-4"","
"components/FloxNavigation.tsx","188","REDUCED_MOTION_REVIEW","warning"," ""mx-auto w-full max-w-[1380px] rounded-xl border border-white/75 bg-white/95 px-3 py-2.5 shadow-[0_18px_55px_rgba(15,23,42,0.14)] backdrop-blur-xl transition sm:px-4"","
"components/FloxNavigation.tsx","246","TOUCH_TARGET_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} role=""menuitem"" onClick={() => closeDesktopMenu()} className=""rounded-lg border border-slate-200 p-4 focus:outline-none focus-visible:ring-2 focus-visible:ring-blu"
"components/FloxNavigation.tsx","257","TOUCH_TARGET_REVIEW","warning"," <Link href=""/angebot-guenstiger-pruefen"" onClick={() => closeDesktopMenu()} className={menuButtonClass(isActive(pathname, ""/angebot-guenstiger-pruefen""))}>"
"components/FloxNavigation.tsx","257","FOCUS_STYLE_REVIEW","warning"," <Link href=""/angebot-guenstiger-pruefen"" onClick={() => closeDesktopMenu()} className={menuButtonClass(isActive(pathname, ""/angebot-guenstiger-pruefen""))}>"
"components/FloxNavigation.tsx","327","REDUCED_MOTION_REVIEW","warning"," className=""hidden h-11 shrink-0 items-center gap-2 rounded-lg bg-slate-950 px-4 text-sm font-black text-white transition hover:bg-blue-800 focus:outline-none focus-visible:ring-2 focus-visible:ring-blue-600 lg:inline-fl"
"components/FloxNavigation.tsx","340","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex h-11 items-center gap-2 rounded-lg border border-cyan-200 bg-cyan-50 px-3 text-sm font-black text-slate-950 transition hover:bg-white focus:outline-none focus-visible:ring-2 focus-visible:ring-blu"
"components/FloxNavigation.tsx","354","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex h-11 items-center gap-2 rounded-lg border border-slate-200 bg-white px-3 text-sm font-black text-slate-950 transition hover:bg-slate-50 focus:outline-none focus-visible:ring-2 focus-visible:ring-b"
"components/FloxNavigation.tsx","366","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex h-11 items-center gap-2 rounded-lg bg-emerald-500 px-3 text-sm font-black text-white transition hover:bg-emerald-400 focus:outline-none focus-visible:ring-2 focus-visible:ring-emerald-600"""
"components/FloxNavigation.tsx","405","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} onClick={() => closeMobileMenu()} className=""flex min-h-11 items-center rounded-md px-2 text-sm font-bold text-slate-700 hover:bg-slate-100"">{item.label}</Link>"
"components/FloxNavigation.tsx","409","FOCUS_STYLE_REVIEW","warning"," <Link href=""/angebot-guenstiger-pruefen"" onClick={() => closeMobileMenu()} className=""flex min-h-12 items-center border-b border-slate-200 py-3 text-base font-black"">Angebot prüfen</Link>"
"components/FloxNavigation.tsx","414","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} onClick={() => closeMobileMenu()} className=""flex min-h-11 items-center rounded-md px-2 text-sm font-bold text-slate-700 hover:bg-slate-100"">{item.label}</Link>"
"components/FloxNavigation.tsx","419","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} onClick={() => closeMobileMenu()} className=""flex min-h-12 items-center border-b border-slate-200 py-3 text-base font-black"">{item.label}</Link>"
"components/FloxNavigation.tsx","421","FOCUS_STYLE_REVIEW","warning"," <Link href=""/kontakt"" onClick={() => closeMobileMenu()} className=""flex min-h-12 items-center border-b border-slate-200 py-3 text-base font-black"">Kontakt</Link>"
"components/FloxNavigation.tsx","424","FOCUS_STYLE_REVIEW","warning"," <Link href={requestHref} onClick={() => closeMobileMenu()} className=""mt-6 inline-flex min-h-12 w-full items-center justify-center gap-2 rounded-lg bg-slate-950 px-5 text-sm font-black text-white"">"
"components/FloxServiceCard.tsx","41","REDUCED_MOTION_REVIEW","warning"," ""group flex h-full min-w-0 flex-col rounded-lg border border-slate-200 bg-white p-4 text-left shadow-sm transition hover:-translate-y-0.5 hover:border-slate-300 hover:shadow-md focus:outline-none focus:ring-2 focus:ring"
"components/FloxServiceCard.tsx","83","REDUCED_MOTION_REVIEW","warning"," className=""h-4 w-4 transition group-hover:translate-x-0.5"""
"components/FloxServicesMegaMenu.tsx","112","REDUCED_MOTION_REVIEW","warning"," className=""flex min-h-10 items-center rounded-md px-2 text-sm font-semibold text-slate-600 transition hover:bg-slate-100 hover:text-slate-950 focus:outline-none focus-visible:ring-2 focus-visible:ring-blue-600"""
"components/FloxServicesMegaMenu.tsx","124","REDUCED_MOTION_REVIEW","warning"," className=""col-span-3 inline-flex min-h-11 items-center justify-center gap-2 rounded-lg bg-slate-950 px-4 text-sm font-black text-white transition hover:bg-blue-800 focus:outline-none focus-visible:ring-2 focus-visible:"
"components/Footer.tsx","106","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-white/20 bg-white/10 px-6 text-sm font-black text-white transition hover:bg-white hover:text-slate-950"""
"components/Footer.tsx","116","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg bg-emerald-400 px-6 text-sm font-black text-slate-950 transition hover:bg-emerald-300"""
"components/Footer.tsx","131","REDUCED_MOTION_REVIEW","warning"," className=""inline-flex min-h-12 items-center justify-center gap-2 rounded-lg border border-white/20 bg-white px-6 text-sm font-black text-slate-950 transition hover:bg-slate-100"""
"components/Footer.tsx","141","TOUCH_TARGET_REVIEW","warning"," <Link href=""/"" className=""text-2xl font-black tracking-[0.16em]"" translate=""no"">"
"components/Footer.tsx","141","FOCUS_STYLE_REVIEW","warning"," <Link href=""/"" className=""text-2xl font-black tracking-[0.16em]"" translate=""no"">"
"components/Footer.tsx","145","TOUCH_TARGET_REVIEW","warning"," <a href={`mailto:${company.email}`} className=""flex items-center gap-2 hover:text-white"" data-event=""seo_email_click"">"
"components/Footer.tsx","145","FOCUS_STYLE_REVIEW","warning"," <a href={`mailto:${company.email}`} className=""flex items-center gap-2 hover:text-white"" data-event=""seo_email_click"">"
"components/Footer.tsx","149","TOUCH_TARGET_REVIEW","warning"," <a href={`tel:${company.phoneRaw}`} className=""flex items-center gap-2 hover:text-white"" data-event=""seo_phone_click"">"
"components/Footer.tsx","149","FOCUS_STYLE_REVIEW","warning"," <a href={`tel:${company.phoneRaw}`} className=""flex items-center gap-2 hover:text-white"" data-event=""seo_phone_click"">"
"components/Footer.tsx","195","REDUCED_MOTION_REVIEW","warning"," className=""rounded-lg border border-white/10 bg-slate-900/70 px-3 py-3 text-sm font-bold leading-5 text-slate-200 transition hover:bg-white hover:text-slate-950"""
"components/Footer.tsx","241","REDUCED_MOTION_REVIEW","warning"," className=""rounded-lg border border-white/10 bg-slate-900/70 px-3 py-3 text-sm font-bold leading-5 text-slate-200 transition hover:bg-white hover:text-slate-950"""
"components/Footer.tsx","256","TOUCH_TARGET_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""hover:text-white"">"
"components/Footer.tsx","256","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""hover:text-white"">"
"components/Footer.tsx","266","TOUCH_TARGET_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""hover:text-white"">"
"components/Footer.tsx","266","FOCUS_STYLE_REVIEW","warning"," <Link key={item.href} href={item.href} prefetch={false} className=""hover:text-white"">"
"components/GalleryModal.tsx","86","REDUCED_MOTION_REVIEW","warning"," className=""rounded-full bg-white/10 p-2 text-white transition-colors hover:bg-white/20"""
"components/GalleryModal.tsx","94","REDUCED_MOTION_REVIEW","warning"," className=""rounded-full bg-white/10 p-2 text-white transition-colors hover:bg-white/20"""
"components/GalleryModal.tsx","105","REDUCED_MOTION_REVIEW","warning"," className=""absolute left-4 top-1/2 z-50 -translate-y-1/2 rounded-full bg-white/10 p-3 text-white transition-colors hover:bg-white/20"""
"components/GalleryModal.tsx","116","REDUCED_MOTION_REVIEW","warning"," className=""absolute right-4 top-1/2 z-50 -translate-y-1/2 rounded-full bg-white/10 p-3 text-white transition-colors hover:bg-white/20"""
"components/GalleryModal.tsx","202","REDUCED_MOTION_REVIEW","warning"," ""relative h-12 w-12 overflow-hidden rounded-lg border-2 transition-all"","
